RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
807,North Macedonia,2015,Population density,84.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",84.6
580,Northern Mariana Islands,2015,Population density,112.7,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",112.7
578,Norway,2015,Population density,17.1,Including Svalbard and Jan Mayen Islands.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",17.1
512,Oman,2015,Population density,13.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.5
158,Other non-specified areas,2015,Population density,664.0,"For statistical purposes, the data for China do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",664.0
586,Pakistan,2015,Population density,273.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",273.7
585,Palau,2015,Population density,38.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",38.7
591,Panama,2015,Population density,53.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",53.3
598,Papua New Guinea,2015,Population density,19.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.2
600,Paraguay,2015,Population density,15.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",15.3
604,Peru,2015,Population density,24.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",24.0
608,Philippines,2015,Population density,343.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",343.4
616,Poland,2015,Population density,125.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",125.9
620,Portugal,2015,Population density,112.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",112.7
630,Puerto Rico,2015,Population density,402.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",402.4
634,Qatar,2015,Population density,208.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",208.4
410,Republic of Korea,2015,Population density,515.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",515.4
498,Republic of Moldova,2015,Population density,99.7,Including the Transnistria region.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",99.7
638,Réunion,2015,Population density,369.0,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",369.0
642,Romania,2015,Population density,86.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",86.5
643,Russian Federation,2015,Population density,8.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.8
646,Rwanda,2015,Population density,480.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",480.9
652,Saint Barthélemy,2015,Population density,438.3,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",438.3
654,Saint Helena,2015,Population density,14.1,"Including Ascension and Tristan da Cunha. For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",14.1
659,Saint Kitts and Nevis,2015,Population density,183.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",183.8
662,Saint Lucia,2015,Population density,285.1,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",285.1
663,Saint Martin (French part),2015,Population density,660.8,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",660.8
666,Saint Pierre and Miquelon,2015,Population density,26.0,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.0
670,Saint Vincent & Grenadines,2015,Population density,273.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",273.0
882,Samoa,2015,Population density,71.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",71.9
674,San Marino,2015,Population density,550.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",550.3
678,Sao Tome and Principe,2015,Population density,209.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",209.5
682,Saudi Arabia,2015,Population density,15.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",15.2
686,Senegal,2015,Population density,74.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",74.6
688,Serbia,2015,Population density,98.0,Excluding Kosovo.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",98.0
690,Seychelles,2015,Population density,217.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",217.2
694,Sierra Leone,2015,Population density,102.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",102.0
702,Singapore,2015,Population density,"8,272.4",,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8272.4
534,Sint Maarten (Dutch part),2015,Population density,"1,182.5","For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1182.5
703,Slovakia,2015,Population density,110.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",110.6
705,Slovenia,2015,Population density,103.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",103.3
90,Solomon Islands,2015,Population density,21.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",21.3
706,Somalia,2015,Population density,21.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",21.9
