RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
414,Kuwait,2020,Population density,244.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",244.7
417,Kyrgyzstan,2020,Population density,33.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",33.5
418,Lao People's Dem. Rep.,2020,Population density,31.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",31.7
428,Latvia,2020,Population density,30.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",30.5
422,Lebanon,2020,Population density,553.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",553.6
426,Lesotho,2020,Population density,74.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",74.2
430,Liberia,2020,Population density,52.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",52.8
434,Libya,2020,Population density,4.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.0
438,Liechtenstein,2020,Population density,242.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",242.2
440,Lithuania,2020,Population density,45.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",45.0
442,Luxembourg,2020,Population density,243.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",243.4
450,Madagascar,2020,Population density,48.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",48.5
454,Malawi,2020,Population density,204.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",204.9
458,Malaysia,2020,Population density,101.1,Including Sabah and Sarawak.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",101.1
462,Maldives,2020,Population density,"1,714.8",,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1714.8
466,Mali,2020,Population density,17.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",17.4
470,Malta,2020,Population density,"1,636.1",,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1636.1
584,Marshall Islands,2020,Population density,241.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",241.2
474,Martinique,2020,Population density,349.4,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",349.4
478,Mauritania,2020,Population density,4.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.4
480,Mauritius,2020,Population density,639.3,"Including Agalega, Rodrigues and Saint Brandon.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",639.3
484,Mexico,2020,Population density,64.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",64.3
583,Micronesia (Fed. States of),2020,Population density,160.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",160.2
492,Monaco,2020,Population density,"24,779.9",,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",24779.9
496,Mongolia,2020,Population density,2.1,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.1
499,Montenegro,2020,Population density,45.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",45.5
500,Montserrat,2020,Population density,43.7,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",43.7
504,Morocco,2020,Population density,82.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",82.2
508,Mozambique,2020,Population density,39.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",39.6
104,Myanmar,2020,Population density,81.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",81.8
516,Namibia,2020,Population density,3.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.0
520,Nauru,2020,Population density,615.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",615.8
524,Nepal,2020,Population density,199.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",199.4
528,Netherlands,2020,Population density,517.8,"For statistical purposes, the data for Netherlands do not include Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",517.8
540,New Caledonia,2020,Population density,15.7,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",15.7
554,New Zealand,2020,Population density,19.1,"For statistical purposes, the data for New Zealand do not include Cook Islands, Niue, and Tokelau.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.1
558,Nicaragua,2020,Population density,56.1,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",56.1
562,Niger,2020,Population density,19.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.2
566,Nigeria,2020,Population density,228.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",228.7
570,Niue,2020,Population density,7.5,"For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.5
807,North Macedonia,2020,Population density,84.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",84.7
580,Northern Mariana Islands,2020,Population density,108.5,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",108.5
578,Norway,2020,Population density,17.7,Including Svalbard and Jan Mayen Islands.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",17.7
512,Oman,2020,Population density,14.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",14.7
586,Pakistan,2020,Population density,294.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",294.7
585,Palau,2020,Population density,39.1,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",39.1
591,Panama,2020,Population density,57.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",57.9
598,Papua New Guinea,2020,Population density,21.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",21.5
600,Paraguay,2020,Population density,16.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.4
604,Peru,2020,Population density,26.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.0
608,Philippines,2020,Population density,374.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",374.0
616,Poland,2020,Population density,125.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",125.5
620,Portugal,2020,Population density,112.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",112.0
630,Puerto Rico,2020,Population density,376.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",376.4
634,Qatar,2020,Population density,238.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",238.3
410,Republic of Korea,2020,Population density,524.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",524.0
498,Republic of Moldova,2020,Population density,93.8,Including the Transnistria region.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",93.8
638,Réunion,2020,Population density,383.1,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",383.1
642,Romania,2020,Population density,84.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",84.5
643,Russian Federation,2020,Population density,8.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.9
646,Rwanda,2020,Population density,543.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",543.0
