RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
772,Tokelau,2010,Population mid-year estimates (millions),0.00,"For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
776,Tonga,2010,Population mid-year estimates (millions),0.11,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.11
780,Trinidad and Tobago,2010,Population mid-year estimates (millions),1.41,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.41
788,Tunisia,2010,Population mid-year estimates (millions),10.90,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.9
792,Türkiye,2010,Population mid-year estimates (millions),73.20,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",73.2
795,Turkmenistan,2010,Population mid-year estimates (millions),5.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.27
796,Turks and Caicos Islands,2010,Population mid-year estimates (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
798,Tuvalu,2010,Population mid-year estimates (millions),0.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
800,Uganda,2010,Population mid-year estimates (millions),32.34,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",32.34
804,Ukraine,2010,Population mid-year estimates (millions),45.68,Including Crimea.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",45.68
784,United Arab Emirates,2010,Population mid-year estimates (millions),8.48,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.48
826,United Kingdom,2010,Population mid-year estimates (millions),62.76,"Refers to the United Kingdom of Great Britain and Northern Ireland. For statistical purposes, the data for United Kingdom do not include Anguilla, Bermuda, British Virgin Islands, Cayman Islands, Channel Islands, Falkland Islands (Malvinas), Gibraltar, Isle of Man, Montserrat, Saint Helena, Turks and Caicos Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",62.76
834,United Rep. of Tanzania,2010,Population mid-year estimates (millions),45.11,Including Zanzibar.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",45.11
840,United States of America,2010,Population mid-year estimates (millions),311.18,"For statistical purposes, the data for United States of America do not include American Samoa, Guam, Northern Mariana Islands, Puerto Rico, and United States Virgin Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",311.18
850,United States Virgin Islands,2010,Population mid-year estimates (millions),0.11,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.11
858,Uruguay,2010,Population mid-year estimates (millions),3.35,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.35
860,Uzbekistan,2010,Population mid-year estimates (millions),28.61,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",28.61
548,Vanuatu,2010,Population mid-year estimates (millions),0.25,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.25
862,Venezuela (Boliv. Rep. of),2010,Population mid-year estimates (millions),28.72,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",28.72
704,Viet Nam,2010,Population mid-year estimates (millions),87.41,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",87.41
876,Wallis and Futuna Islands,2010,Population mid-year estimates (millions),0.01,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
732,Western Sahara,2010,Population mid-year estimates (millions),0.41,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.41
887,Yemen,2010,Population mid-year estimates (millions),24.74,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",24.74
894,Zambia,2010,Population mid-year estimates (millions),13.79,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.79
716,Zimbabwe,2010,Population mid-year estimates (millions),12.84,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.84
