RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
142,Asia,2022,Population mid-year estimates (millions),"4,722.63",Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4722.63
143,Central Asia,2022,Population mid-year estimates (millions),77.04,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",77.04
30,Eastern Asia,2022,Population mid-year estimates (millions),"1,663.20",Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1663.2
62,South-central Asia,2022,Population mid-year estimates (millions),"2,084.59",Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2084.59
35,South-eastern Asia,2022,Population mid-year estimates (millions),681.13,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",681.13
34,Southern Asia,2022,Population mid-year estimates (millions),"2,007.55",Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2007.55
145,Western Asia,2022,Population mid-year estimates (millions),293.72,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",293.72
150,Europe,2022,Population mid-year estimates (millions),743.56,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",743.56
151,Eastern Europe,2022,Population mid-year estimates (millions),289.63,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",289.63
154,Northern Europe,2022,Population mid-year estimates (millions),106.55,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",106.55
39,Southern Europe,2022,Population mid-year estimates (millions),151.76,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",151.76
155,Western Europe,2022,Population mid-year estimates (millions),195.62,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",195.62
9,Oceania,2022,Population mid-year estimates (millions),45.04,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",45.04
53,Australia and New Zealand,2022,Population mid-year estimates (millions),31.36,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",31.36
54,Melanesia,2022,Population mid-year estimates (millions),12.41,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.41
57,Micronesia,2022,Population mid-year estimates (millions),0.54,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.54
61,Polynesia,2022,Population mid-year estimates (millions),0.72,Projected estimate (medium fertility variant).;Including Pitcairn.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.72
4,Afghanistan,2022,Population mid-year estimates (millions),41.13,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",41.13
8,Albania,2022,Population mid-year estimates (millions),2.84,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.84
12,Algeria,2022,Population mid-year estimates (millions),44.90,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",44.9
16,American Samoa,2022,Population mid-year estimates (millions),0.04,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
20,Andorra,2022,Population mid-year estimates (millions),0.08,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.08
24,Angola,2022,Population mid-year estimates (millions),35.59,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",35.59
660,Anguilla,2022,Population mid-year estimates (millions),0.02,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
28,Antigua and Barbuda,2022,Population mid-year estimates (millions),0.09,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.09
32,Argentina,2022,Population mid-year estimates (millions),45.51,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",45.51
51,Armenia,2022,Population mid-year estimates (millions),2.78,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.78
533,Aruba,2022,Population mid-year estimates (millions),0.11,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.11
36,Australia,2022,Population mid-year estimates (millions),26.18,"Projected estimate (medium fertility variant).;Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.18
40,Austria,2022,Population mid-year estimates (millions),8.94,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.94
31,Azerbaijan,2022,Population mid-year estimates (millions),10.36,Projected estimate (medium fertility variant).;Including Nagorno-Karabakh.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.36
44,Bahamas,2022,Population mid-year estimates (millions),0.41,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.41
48,Bahrain,2022,Population mid-year estimates (millions),1.47,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.47
50,Bangladesh,2022,Population mid-year estimates (millions),171.19,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",171.19
52,Barbados,2022,Population mid-year estimates (millions),0.28,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.28
112,Belarus,2022,Population mid-year estimates (millions),9.54,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.54
56,Belgium,2022,Population mid-year estimates (millions),11.66,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.66
84,Belize,2022,Population mid-year estimates (millions),0.41,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.41
204,Benin,2022,Population mid-year estimates (millions),13.35,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.35
60,Bermuda,2022,Population mid-year estimates (millions),0.06,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
64,Bhutan,2022,Population mid-year estimates (millions),0.78,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.78
68,Bolivia (Plurin. State of),2022,Population mid-year estimates (millions),12.22,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.22
535,"Bonaire, St. Eustatius & Saba",2022,Population mid-year estimates (millions),0.03,"For statistical purposes, the data for Netherlands do not include this area.;Projected estimate (medium fertility variant).","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
70,Bosnia and Herzegovina,2022,Population mid-year estimates (millions),3.23,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.23
72,Botswana,2022,Population mid-year estimates (millions),2.63,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.63
76,Brazil,2022,Population mid-year estimates (millions),215.31,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",215.31
92,British Virgin Islands,2022,Population mid-year estimates (millions),0.03,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
96,Brunei Darussalam,2022,Population mid-year estimates (millions),0.45,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.45
100,Bulgaria,2022,Population mid-year estimates (millions),6.78,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.78
854,Burkina Faso,2022,Population mid-year estimates (millions),22.67,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",22.67
108,Burundi,2022,Population mid-year estimates (millions),12.89,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.89
132,Cabo Verde,2022,Population mid-year estimates (millions),0.59,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.59
116,Cambodia,2022,Population mid-year estimates (millions),16.77,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.77
120,Cameroon,2022,Population mid-year estimates (millions),27.91,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",27.91
124,Canada,2022,Population mid-year estimates (millions),38.45,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",38.45
136,Cayman Islands,2022,Population mid-year estimates (millions),0.07,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.07
140,Central African Republic,2022,Population mid-year estimates (millions),5.58,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.58
148,Chad,2022,Population mid-year estimates (millions),17.72,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",17.72
152,Chile,2022,Population mid-year estimates (millions),19.60,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.6
156,China,2022,Population mid-year estimates (millions),"1,425.89","Projected estimate (medium fertility variant).;For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1425.89
344,"China, Hong Kong SAR",2022,Population mid-year estimates (millions),7.49,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.49
446,"China, Macao SAR",2022,Population mid-year estimates (millions),0.70,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.7
170,Colombia,2022,Population mid-year estimates (millions),51.87,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",51.87
174,Comoros,2022,Population mid-year estimates (millions),0.84,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.84
178,Congo,2022,Population mid-year estimates (millions),5.97,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.97
184,Cook Islands,2022,Population mid-year estimates (millions),0.02,"Projected estimate (medium fertility variant).;For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
188,Costa Rica,2022,Population mid-year estimates (millions),5.18,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.18
384,Côte d’Ivoire,2022,Population mid-year estimates (millions),28.16,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",28.16
191,Croatia,2022,Population mid-year estimates (millions),4.03,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.03
192,Cuba,2022,Population mid-year estimates (millions),11.21,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.21
531,Curaçao,2022,Population mid-year estimates (millions),0.19,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.19
196,Cyprus,2022,Population mid-year estimates (millions),1.25,Projected estimate (medium fertility variant).;Refers to the whole country.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.25
203,Czechia,2022,Population mid-year estimates (millions),10.49,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.49
408,Dem. People's Rep. Korea,2022,Population mid-year estimates (millions),26.07,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.07
180,Dem. Rep. of the Congo,2022,Population mid-year estimates (millions),99.01,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",99.01
208,Denmark,2022,Population mid-year estimates (millions),5.88,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Denmark do not include Faroe Islands, and Greenland.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.88
262,Djibouti,2022,Population mid-year estimates (millions),1.12,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.12
212,Dominica,2022,Population mid-year estimates (millions),0.07,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.07
214,Dominican Republic,2022,Population mid-year estimates (millions),11.23,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.23
218,Ecuador,2022,Population mid-year estimates (millions),18.00,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",18.0
818,Egypt,2022,Population mid-year estimates (millions),110.99,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",110.99
222,El Salvador,2022,Population mid-year estimates (millions),6.34,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.34
226,Equatorial Guinea,2022,Population mid-year estimates (millions),1.67,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.67
232,Eritrea,2022,Population mid-year estimates (millions),3.68,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.68
233,Estonia,2022,Population mid-year estimates (millions),1.33,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.33
748,Eswatini,2022,Population mid-year estimates (millions),1.20,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.2
231,Ethiopia,2022,Population mid-year estimates (millions),123.38,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",123.38
238,Falkland Islands (Malvinas),2022,Population mid-year estimates (millions),0.00,"Projected estimate (medium fertility variant).;A dispute exists between the Governments of Argentina and the United Kingdom of Great Britain and Northern Ireland concerning sovereignty over the Falkland Islands (Malvinas). For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
234,Faroe Islands,2022,Population mid-year estimates (millions),0.05,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
242,Fiji,2022,Population mid-year estimates (millions),0.93,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.93
246,Finland,2022,Population mid-year estimates (millions),5.54,Projected estimate (medium fertility variant).;Including Åland Islands.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.54
250,France,2022,Population mid-year estimates (millions),64.63,"Projected estimate (medium fertility variant).;For statistical purposes, the data for France do not include French Guiana, French Polynesia, Guadeloupe, Martinique, Mayotte, New Caledonia, Réunion, Saint Pierre and Miquelon, Saint Barthélemy, Saint Martin (French part), Wallis and Futuna Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",64.63
254,French Guiana,2022,Population mid-year estimates (millions),0.30,"Projected estimate (medium fertility variant).;For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.3
258,French Polynesia,2022,Population mid-year estimates (millions),0.31,"Projected estimate (medium fertility variant).;For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.31
266,Gabon,2022,Population mid-year estimates (millions),2.39,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.39
270,Gambia,2022,Population mid-year estimates (millions),2.71,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.71
268,Georgia,2022,Population mid-year estimates (millions),3.74,Projected estimate (medium fertility variant).;Including Abkhazia and South Ossetia.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.74
276,Germany,2022,Population mid-year estimates (millions),83.37,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",83.37
288,Ghana,2022,Population mid-year estimates (millions),33.48,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",33.48
292,Gibraltar,2022,Population mid-year estimates (millions),0.03,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
300,Greece,2022,Population mid-year estimates (millions),10.39,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.39
304,Greenland,2022,Population mid-year estimates (millions),0.06,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
308,Grenada,2022,Population mid-year estimates (millions),0.13,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.13
312,Guadeloupe,2022,Population mid-year estimates (millions),0.40,"Projected estimate (medium fertility variant).;For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.4
316,Guam,2022,Population mid-year estimates (millions),0.17,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.17
320,Guatemala,2022,Population mid-year estimates (millions),17.84,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",17.84
324,Guinea,2022,Population mid-year estimates (millions),13.86,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.86
624,Guinea-Bissau,2022,Population mid-year estimates (millions),2.11,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.11
328,Guyana,2022,Population mid-year estimates (millions),0.81,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.81
332,Haiti,2022,Population mid-year estimates (millions),11.59,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.59
340,Honduras,2022,Population mid-year estimates (millions),10.43,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.43
348,Hungary,2022,Population mid-year estimates (millions),9.97,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.97
352,Iceland,2022,Population mid-year estimates (millions),0.37,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.37
356,India,2022,Population mid-year estimates (millions),"1,417.17",Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1417.17
360,Indonesia,2022,Population mid-year estimates (millions),275.50,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",275.5
364,Iran (Islamic Republic of),2022,Population mid-year estimates (millions),88.55,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",88.55
368,Iraq,2022,Population mid-year estimates (millions),44.50,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",44.5
372,Ireland,2022,Population mid-year estimates (millions),5.02,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.02
833,Isle of Man,2022,Population mid-year estimates (millions),0.08,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.08
376,Israel,2022,Population mid-year estimates (millions),9.04,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.04
380,Italy,2022,Population mid-year estimates (millions),59.04,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",59.04
388,Jamaica,2022,Population mid-year estimates (millions),2.83,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.83
392,Japan,2022,Population mid-year estimates (millions),123.95,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",123.95
400,Jordan,2022,Population mid-year estimates (millions),11.29,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.29
398,Kazakhstan,2022,Population mid-year estimates (millions),19.40,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.4
404,Kenya,2022,Population mid-year estimates (millions),54.03,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",54.03
296,Kiribati,2022,Population mid-year estimates (millions),0.13,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.13
414,Kuwait,2022,Population mid-year estimates (millions),4.27,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.27
417,Kyrgyzstan,2022,Population mid-year estimates (millions),6.63,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.63
418,Lao People's Dem. Rep.,2022,Population mid-year estimates (millions),7.53,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.53
428,Latvia,2022,Population mid-year estimates (millions),1.85,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.85
422,Lebanon,2022,Population mid-year estimates (millions),5.49,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.49
426,Lesotho,2022,Population mid-year estimates (millions),2.31,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.31
430,Liberia,2022,Population mid-year estimates (millions),5.30,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.3
