RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
882,Samoa,2010,Population mid-year estimates for females (millions),0.09,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.09
674,San Marino,2010,Population mid-year estimates for females (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
678,Sao Tome and Principe,2010,Population mid-year estimates for females (millions),0.09,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.09
682,Saudi Arabia,2010,Population mid-year estimates for females (millions),12.55,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.55
686,Senegal,2010,Population mid-year estimates for females (millions),6.37,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.37
688,Serbia,2010,Population mid-year estimates for females (millions),3.97,Excluding Kosovo.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.97
690,Seychelles,2010,Population mid-year estimates for females (millions),0.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
694,Sierra Leone,2010,Population mid-year estimates for females (millions),3.22,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.22
702,Singapore,2010,Population mid-year estimates for females (millions),2.48,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.48
534,Sint Maarten (Dutch part),2010,Population mid-year estimates for females (millions),0.02,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
703,Slovakia,2010,Population mid-year estimates for females (millions),2.77,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.77
705,Slovenia,2010,Population mid-year estimates for females (millions),1.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.04
90,Solomon Islands,2010,Population mid-year estimates for females (millions),0.26,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.26
706,Somalia,2010,Population mid-year estimates for females (millions),6.00,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.0
710,South Africa,2010,Population mid-year estimates for females (millions),26.86,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.86
728,South Sudan,2010,Population mid-year estimates for females (millions),4.92,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.92
724,Spain,2010,Population mid-year estimates for females (millions),23.56,"Including Canary Islands, Ceuta and Melilla.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",23.56
144,Sri Lanka,2010,Population mid-year estimates for females (millions),10.61,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.61
275,State of Palestine,2010,Population mid-year estimates for females (millions),2.00,Including East Jerusalem.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.0
729,Sudan,2010,Population mid-year estimates for females (millions),16.85,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.85
740,Suriname,2010,Population mid-year estimates for females (millions),0.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.27
752,Sweden,2010,Population mid-year estimates for females (millions),4.71,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.71
756,Switzerland,2010,Population mid-year estimates for females (millions),3.97,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.97
760,Syrian Arab Republic,2010,Population mid-year estimates for females (millions),11.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.06
762,Tajikistan,2010,Population mid-year estimates for females (millions),3.82,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.82
764,Thailand,2010,Population mid-year estimates for females (millions),34.76,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",34.76
626,Timor-Leste,2010,Population mid-year estimates for females (millions),0.53,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.53
768,Togo,2010,Population mid-year estimates for females (millions),3.28,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.28
772,Tokelau,2010,Population mid-year estimates for females (millions),0.00,"For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
776,Tonga,2010,Population mid-year estimates for females (millions),0.05,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
780,Trinidad and Tobago,2010,Population mid-year estimates for females (millions),0.71,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.71
788,Tunisia,2010,Population mid-year estimates for females (millions),5.47,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.47
792,Türkiye,2010,Population mid-year estimates for females (millions),36.44,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",36.44
795,Turkmenistan,2010,Population mid-year estimates for females (millions),2.67,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.67
796,Turks and Caicos Islands,2010,Population mid-year estimates for females (millions),0.01,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
798,Tuvalu,2010,Population mid-year estimates for females (millions),0.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
800,Uganda,2010,Population mid-year estimates for females (millions),16.42,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.42
804,Ukraine,2010,Population mid-year estimates for females (millions),24.62,Including Crimea.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",24.62
784,United Arab Emirates,2010,Population mid-year estimates for females (millions),2.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.31
826,United Kingdom,2010,Population mid-year estimates for females (millions),31.96,"Refers to the United Kingdom of Great Britain and Northern Ireland. For statistical purposes, the data for United Kingdom do not include Anguilla, Bermuda, British Virgin Islands, Cayman Islands, Channel Islands, Falkland Islands (Malvinas), Gibraltar, Isle of Man, Montserrat, Saint Helena, Turks and Caicos Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",31.96
834,United Rep. of Tanzania,2010,Population mid-year estimates for females (millions),22.93,Including Zanzibar.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",22.93
840,United States of America,2010,Population mid-year estimates for females (millions),157.91,"For statistical purposes, the data for United States of America do not include American Samoa, Guam, Northern Mariana Islands, Puerto Rico, and United States Virgin Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",157.91
850,United States Virgin Islands,2010,Population mid-year estimates for females (millions),0.06,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
858,Uruguay,2010,Population mid-year estimates for females (millions),1.74,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.74
860,Uzbekistan,2010,Population mid-year estimates for females (millions),14.32,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",14.32
548,Vanuatu,2010,Population mid-year estimates for females (millions),0.12,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.12
862,Venezuela (Boliv. Rep. of),2010,Population mid-year estimates for females (millions),14.39,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",14.39
704,Viet Nam,2010,Population mid-year estimates for females (millions),44.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",44.36
876,Wallis and Futuna Islands,2010,Population mid-year estimates for females (millions),0.01,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
732,Western Sahara,2010,Population mid-year estimates for females (millions),0.19,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.19
887,Yemen,2010,Population mid-year estimates for females (millions),12.23,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.23
894,Zambia,2010,Population mid-year estimates for females (millions),7.03,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.03
716,Zimbabwe,2010,Population mid-year estimates for females (millions),6.81,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.81
