RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
51,Armenia,2022,Population mid-year estimates for females (millions),1.53,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.53
533,Aruba,2022,Population mid-year estimates for females (millions),0.06,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
36,Australia,2022,Population mid-year estimates for females (millions),13.18,"Projected estimate (medium fertility variant).;Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.18
40,Austria,2022,Population mid-year estimates for females (millions),4.54,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.54
31,Azerbaijan,2022,Population mid-year estimates for females (millions),5.25,Projected estimate (medium fertility variant).;Including Nagorno-Karabakh.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.25
44,Bahamas,2022,Population mid-year estimates for females (millions),0.21,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.21
48,Bahrain,2022,Population mid-year estimates for females (millions),0.56,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.56
50,Bangladesh,2022,Population mid-year estimates for females (millions),86.33,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",86.33
52,Barbados,2022,Population mid-year estimates for females (millions),0.15,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.15
112,Belarus,2022,Population mid-year estimates for females (millions),5.14,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.14
56,Belgium,2022,Population mid-year estimates for females (millions),5.90,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.9
84,Belize,2022,Population mid-year estimates for females (millions),0.20,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.2
204,Benin,2022,Population mid-year estimates for females (millions),6.66,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.66
60,Bermuda,2022,Population mid-year estimates for females (millions),0.03,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
64,Bhutan,2022,Population mid-year estimates for females (millions),0.37,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.37
68,Bolivia (Plurin. State of),2022,Population mid-year estimates for females (millions),6.10,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.1
535,"Bonaire, St. Eustatius & Saba",2022,Population mid-year estimates for females (millions),0.01,"For statistical purposes, the data for Netherlands do not include this area.;Projected estimate (medium fertility variant).","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
70,Bosnia and Herzegovina,2022,Population mid-year estimates for females (millions),1.64,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.64
72,Botswana,2022,Population mid-year estimates for females (millions),1.33,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.33
76,Brazil,2022,Population mid-year estimates for females (millions),109.58,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",109.58
92,British Virgin Islands,2022,Population mid-year estimates for females (millions),0.02,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
96,Brunei Darussalam,2022,Population mid-year estimates for females (millions),0.22,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.22
100,Bulgaria,2022,Population mid-year estimates for females (millions),3.49,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.49
854,Burkina Faso,2022,Population mid-year estimates for females (millions),11.37,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.37
108,Burundi,2022,Population mid-year estimates for females (millions),6.49,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.49
132,Cabo Verde,2022,Population mid-year estimates for females (millions),0.30,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.3
116,Cambodia,2022,Population mid-year estimates for females (millions),8.47,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.47
120,Cameroon,2022,Population mid-year estimates for females (millions),13.99,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.99
124,Canada,2022,Population mid-year estimates for females (millions),19.34,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.34
136,Cayman Islands,2022,Population mid-year estimates for females (millions),0.03,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
140,Central African Republic,2022,Population mid-year estimates for females (millions),2.79,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.79
148,Chad,2022,Population mid-year estimates for females (millions),8.83,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.83
152,Chile,2022,Population mid-year estimates for females (millions),9.87,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.87
156,China,2022,Population mid-year estimates for females (millions),698.24,"Projected estimate (medium fertility variant).;For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",698.24
344,"China, Hong Kong SAR",2022,Population mid-year estimates for females (millions),4.04,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.04
446,"China, Macao SAR",2022,Population mid-year estimates for females (millions),0.37,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.37
170,Colombia,2022,Population mid-year estimates for females (millions),26.30,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.3
174,Comoros,2022,Population mid-year estimates for females (millions),0.42,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.42
178,Congo,2022,Population mid-year estimates for females (millions),2.99,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.99
184,Cook Islands,2022,Population mid-year estimates for females (millions),0.01,"Projected estimate (medium fertility variant).;For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
188,Costa Rica,2022,Population mid-year estimates for females (millions),2.59,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.59
384,Côte d’Ivoire,2022,Population mid-year estimates for females (millions),13.95,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.95
191,Croatia,2022,Population mid-year estimates for females (millions),2.07,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.07
192,Cuba,2022,Population mid-year estimates for females (millions),5.65,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.65
531,Curaçao,2022,Population mid-year estimates for females (millions),0.10,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.1
196,Cyprus,2022,Population mid-year estimates for females (millions),0.62,Projected estimate (medium fertility variant).;Refers to the whole country.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.62
203,Czechia,2022,Population mid-year estimates for females (millions),5.32,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.32
408,Dem. People's Rep. Korea,2022,Population mid-year estimates for females (millions),13.16,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.16
180,Dem. Rep. of the Congo,2022,Population mid-year estimates for females (millions),49.89,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",49.89
208,Denmark,2022,Population mid-year estimates for females (millions),2.96,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Denmark do not include Faroe Islands, and Greenland.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.96
262,Djibouti,2022,Population mid-year estimates for females (millions),0.56,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.56
212,Dominica,2022,Population mid-year estimates for females (millions),0.04,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
214,Dominican Republic,2022,Population mid-year estimates for females (millions),5.59,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.59
218,Ecuador,2022,Population mid-year estimates for females (millions),9.02,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.02
818,Egypt,2022,Population mid-year estimates for females (millions),54.87,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",54.87
222,El Salvador,2022,Population mid-year estimates for females (millions),3.32,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.32
226,Equatorial Guinea,2022,Population mid-year estimates for females (millions),0.79,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.79
232,Eritrea,2022,Population mid-year estimates for females (millions),1.87,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.87
233,Estonia,2022,Population mid-year estimates for females (millions),0.70,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.7
748,Eswatini,2022,Population mid-year estimates for females (millions),0.61,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.61
231,Ethiopia,2022,Population mid-year estimates for females (millions),61.40,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",61.4
238,Falkland Islands (Malvinas),2022,Population mid-year estimates for females (millions),0.00,"Projected estimate (medium fertility variant).;A dispute exists between the Governments of Argentina and the United Kingdom of Great Britain and Northern Ireland concerning sovereignty over the Falkland Islands (Malvinas). For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
234,Faroe Islands,2022,Population mid-year estimates for females (millions),0.03,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
242,Fiji,2022,Population mid-year estimates for females (millions),0.46,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.46
246,Finland,2022,Population mid-year estimates for females (millions),2.80,Projected estimate (medium fertility variant).;Including Åland Islands.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.8
250,France,2022,Population mid-year estimates for females (millions),33.40,"Projected estimate (medium fertility variant).;For statistical purposes, the data for France do not include French Guiana, French Polynesia, Guadeloupe, Martinique, Mayotte, New Caledonia, Réunion, Saint Pierre and Miquelon, Saint Barthélemy, Saint Martin (French part), Wallis and Futuna Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",33.4
254,French Guiana,2022,Population mid-year estimates for females (millions),0.15,"Projected estimate (medium fertility variant).;For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.15
258,French Polynesia,2022,Population mid-year estimates for females (millions),0.15,"Projected estimate (medium fertility variant).;For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.15
266,Gabon,2022,Population mid-year estimates for females (millions),1.17,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.17
270,Gambia,2022,Population mid-year estimates for females (millions),1.36,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.36
268,Georgia,2022,Population mid-year estimates for females (millions),1.98,Projected estimate (medium fertility variant).;Including Abkhazia and South Ossetia.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.98
276,Germany,2022,Population mid-year estimates for females (millions),42.23,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",42.23
288,Ghana,2022,Population mid-year estimates for females (millions),16.78,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.78
292,Gibraltar,2022,Population mid-year estimates for females (millions),0.02,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
300,Greece,2022,Population mid-year estimates for females (millions),5.30,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.3
304,Greenland,2022,Population mid-year estimates for females (millions),0.03,"Projected estimate (medium fertility variant).;For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
308,Grenada,2022,Population mid-year estimates for females (millions),0.06,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
312,Guadeloupe,2022,Population mid-year estimates for females (millions),0.22,"Projected estimate (medium fertility variant).;For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.22
316,Guam,2022,Population mid-year estimates for females (millions),0.09,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.09
320,Guatemala,2022,Population mid-year estimates for females (millions),9.01,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.01
324,Guinea,2022,Population mid-year estimates for females (millions),7.01,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.01
624,Guinea-Bissau,2022,Population mid-year estimates for females (millions),1.07,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.07
328,Guyana,2022,Population mid-year estimates for females (millions),0.41,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.41
332,Haiti,2022,Population mid-year estimates for females (millions),5.85,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.85
340,Honduras,2022,Population mid-year estimates for females (millions),5.17,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.17
348,Hungary,2022,Population mid-year estimates for females (millions),5.18,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.18
352,Iceland,2022,Population mid-year estimates for females (millions),0.18,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.18
356,India,2022,Population mid-year estimates for females (millions),685.99,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",685.99
360,Indonesia,2022,Population mid-year estimates for females (millions),136.80,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",136.8
364,Iran (Islamic Republic of),2022,Population mid-year estimates for females (millions),43.84,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",43.84
368,Iraq,2022,Population mid-year estimates for females (millions),22.21,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",22.21
372,Ireland,2022,Population mid-year estimates for females (millions),2.53,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.53
833,Isle of Man,2022,Population mid-year estimates for females (millions),0.04,"Projected estimate (medium fertility variant).;For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
376,Israel,2022,Population mid-year estimates for females (millions),4.53,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.53
380,Italy,2022,Population mid-year estimates for females (millions),30.25,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",30.25
388,Jamaica,2022,Population mid-year estimates for females (millions),1.43,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.43
392,Japan,2022,Population mid-year estimates for females (millions),63.71,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",63.71
400,Jordan,2022,Population mid-year estimates for females (millions),5.44,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.44
398,Kazakhstan,2022,Population mid-year estimates for females (millions),10.06,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.06
404,Kenya,2022,Population mid-year estimates for females (millions),27.25,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",27.25
296,Kiribati,2022,Population mid-year estimates for females (millions),0.07,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.07
414,Kuwait,2022,Population mid-year estimates for females (millions),1.67,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.67
