RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
222,El Salvador,2015,Surface area (thousand km2),21,"The total surface is 21 040.79 square kilometres, without taking into account the last ruling of The Hague.","United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",21.0
226,Equatorial Guinea,2015,Surface area (thousand km2),28,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",28.0
232,Eritrea,2015,Surface area (thousand km2),118,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",118.0
233,Estonia,2015,Surface area (thousand km2),45,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",45.0
748,Eswatini,2015,Surface area (thousand km2),17,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",17.0
231,Ethiopia,2015,Surface area (thousand km2),"1,104",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1104.0
238,Falkland Islands (Malvinas),2015,Surface area (thousand km2),12,A dispute exists between the Governments of Argentina and the United Kingdom of Great Britain and Northern Ireland concerning sovereignty over the Falkland Islands (Malvinas).,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",12.0
234,Faroe Islands,2015,Surface area (thousand km2),1,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1.0
242,Fiji,2015,Surface area (thousand km2),18,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",18.0
246,Finland,2015,Surface area (thousand km2),338,Including Åland Islands.,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",338.0
250,France,2015,Surface area (thousand km2),552,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",552.0
254,French Guiana,2015,Surface area (thousand km2),84,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",84.0
258,French Polynesia,2015,Surface area (thousand km2),4,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",4.0
266,Gabon,2015,Surface area (thousand km2),268,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",268.0
270,Gambia,2015,Surface area (thousand km2),11,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",11.0
268,Georgia,2015,Surface area (thousand km2),70,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",70.0
276,Germany,2015,Surface area (thousand km2),357,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",357.0
288,Ghana,2015,Surface area (thousand km2),239,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",239.0
292,Gibraltar,2015,Surface area (thousand km2),0,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",0.0
300,Greece,2015,Surface area (thousand km2),132,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",132.0
304,Greenland,2015,Surface area (thousand km2),"2,166",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",2166.0
308,Grenada,2015,Surface area (thousand km2),0,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",0.0
312,Guadeloupe,2015,Surface area (thousand km2),2,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",2.0
316,Guam,2015,Surface area (thousand km2),1,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1.0
320,Guatemala,2015,Surface area (thousand km2),109,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",109.0
324,Guinea,2015,Surface area (thousand km2),246,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",246.0
624,Guinea-Bissau,2015,Surface area (thousand km2),36,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",36.0
328,Guyana,2015,Surface area (thousand km2),215,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",215.0
332,Haiti,2015,Surface area (thousand km2),28,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",28.0
336,Holy See,2015,Surface area (thousand km2),0,Surface area is 0.44 Km2.,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",0.0
340,Honduras,2015,Surface area (thousand km2),112,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",112.0
348,Hungary,2015,Surface area (thousand km2),93,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",93.0
352,Iceland,2015,Surface area (thousand km2),103,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",103.0
356,India,2015,Surface area (thousand km2),"3,287",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",3287.0
360,Indonesia,2015,Surface area (thousand km2),"1,911",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1911.0
364,Iran (Islamic Republic of),2015,Surface area (thousand km2),"1,629",Land area only.,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1629.0
368,Iraq,2015,Surface area (thousand km2),435,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",435.0
372,Ireland,2015,Surface area (thousand km2),70,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",70.0
833,Isle of Man,2015,Surface area (thousand km2),1,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1.0
376,Israel,2015,Surface area (thousand km2),22,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",22.0
380,Italy,2015,Surface area (thousand km2),302,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",302.0
388,Jamaica,2015,Surface area (thousand km2),11,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",11.0
400,Jordan,2015,Surface area (thousand km2),89,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",89.0
398,Kazakhstan,2015,Surface area (thousand km2),"2,725",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",2725.0
404,Kenya,2015,Surface area (thousand km2),592,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",592.0
296,Kiribati,2015,Surface area (thousand km2),1,Land area only. Excluding 84 square km of uninhabited islands.,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1.0
414,Kuwait,2015,Surface area (thousand km2),18,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",18.0
417,Kyrgyzstan,2015,Surface area (thousand km2),200,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",200.0
418,Lao People's Dem. Rep.,2015,Surface area (thousand km2),237,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",237.0
428,Latvia,2015,Surface area (thousand km2),65,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",65.0
422,Lebanon,2015,Surface area (thousand km2),10,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",10.0
426,Lesotho,2015,Surface area (thousand km2),30,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",30.0
430,Liberia,2015,Surface area (thousand km2),111,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",111.0
434,Libya,2015,Surface area (thousand km2),"1,676",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1676.0
438,Liechtenstein,2015,Surface area (thousand km2),0,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",0.0
440,Lithuania,2015,Surface area (thousand km2),65,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",65.0
442,Luxembourg,2015,Surface area (thousand km2),3,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",3.0
450,Madagascar,2015,Surface area (thousand km2),587,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",587.0
454,Malawi,2015,Surface area (thousand km2),118,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",118.0
458,Malaysia,2015,Surface area (thousand km2),330,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",330.0
462,Maldives,2015,Surface area (thousand km2),0,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",0.0
466,Mali,2015,Surface area (thousand km2),"1,240",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1240.0
470,Malta,2015,Surface area (thousand km2),0,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",0.0
584,Marshall Islands,2015,Surface area (thousand km2),0,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",0.0
474,Martinique,2015,Surface area (thousand km2),1,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1.0
478,Mauritania,2015,Surface area (thousand km2),"1,031",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1031.0
480,Mauritius,2015,Surface area (thousand km2),2,Excluding the islands of Saint Brandon and Agalega.,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",2.0
484,Mexico,2015,Surface area (thousand km2),"1,964",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1964.0
583,Micronesia (Fed. States of),2015,Surface area (thousand km2),1,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1.0
492,Monaco,2015,Surface area (thousand km2),0,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",0.0
496,Mongolia,2015,Surface area (thousand km2),"1,564",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",1564.0
499,Montenegro,2015,Surface area (thousand km2),14,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2020"" and the demographic statistics database, last accessed June 2022.",14.0
