RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
20,Andorra,2010,Population mid-year estimates for males (millions),0.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
24,Angola,2010,Population mid-year estimates for males (millions),11.51,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.51
660,Anguilla,2010,Population mid-year estimates for males (millions),0.01,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
28,Antigua and Barbuda,2010,Population mid-year estimates for males (millions),0.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
32,Argentina,2010,Population mid-year estimates for males (millions),20.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",20.31
51,Armenia,2010,Population mid-year estimates for males (millions),1.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.36
533,Aruba,2010,Population mid-year estimates for males (millions),0.05,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
36,Australia,2010,Population mid-year estimates for males (millions),10.96,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.96
40,Austria,2010,Population mid-year estimates for males (millions),4.07,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.07
31,Azerbaijan,2010,Population mid-year estimates for males (millions),4.53,Including Nagorno-Karabakh.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.53
44,Bahamas,2010,Population mid-year estimates for males (millions),0.18,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.18
48,Bahrain,2010,Population mid-year estimates for males (millions),0.75,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.75
50,Bangladesh,2010,Population mid-year estimates for males (millions),74.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",74.21
52,Barbados,2010,Population mid-year estimates for males (millions),0.13,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.13
112,Belarus,2010,Population mid-year estimates for males (millions),4.51,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.51
56,Belgium,2010,Population mid-year estimates for males (millions),5.33,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.33
84,Belize,2010,Population mid-year estimates for males (millions),0.16,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.16
204,Benin,2010,Population mid-year estimates for males (millions),4.71,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.71
60,Bermuda,2010,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
64,Bhutan,2010,Population mid-year estimates for males (millions),0.38,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.38
68,Bolivia (Plurin. State of),2010,Population mid-year estimates for males (millions),5.15,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.15
535,"Bonaire, St. Eustatius & Saba",2010,Population mid-year estimates for males (millions),0.01,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
70,Bosnia and Herzegovina,2010,Population mid-year estimates for males (millions),1.86,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.86
72,Botswana,2010,Population mid-year estimates for males (millions),1.03,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.03
76,Brazil,2010,Population mid-year estimates for males (millions),96.81,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",96.81
92,British Virgin Islands,2010,Population mid-year estimates for males (millions),0.01,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
96,Brunei Darussalam,2010,Population mid-year estimates for males (millions),0.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.21
100,Bulgaria,2010,Population mid-year estimates for males (millions),3.67,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.67
854,Burkina Faso,2010,Population mid-year estimates for males (millions),8.00,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.0
108,Burundi,2010,Population mid-year estimates for males (millions),4.52,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.52
132,Cabo Verde,2010,Population mid-year estimates for males (millions),0.26,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.26
116,Cambodia,2010,Population mid-year estimates for males (millions),7.10,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.1
120,Cameroon,2010,Population mid-year estimates for males (millions),9.89,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.89
124,Canada,2010,Population mid-year estimates for males (millions),16.83,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.83
136,Cayman Islands,2010,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
140,Central African Republic,2010,Population mid-year estimates for males (millions),2.34,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.34
148,Chad,2010,Population mid-year estimates for males (millions),5.96,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.96
152,Chile,2010,Population mid-year estimates for males (millions),8.44,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.44
156,China,2010,Population mid-year estimates for males (millions),690.08,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",690.08
344,"China, Hong Kong SAR",2010,Population mid-year estimates for males (millions),3.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.36
446,"China, Macao SAR",2010,Population mid-year estimates for males (millions),0.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.27
170,Colombia,2010,Population mid-year estimates for males (millions),22.17,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",22.17
174,Comoros,2010,Population mid-year estimates for males (millions),0.33,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.33
178,Congo,2010,Population mid-year estimates for males (millions),2.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.21
184,Cook Islands,2010,Population mid-year estimates for males (millions),0.01,"For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
188,Costa Rica,2010,Population mid-year estimates for males (millions),2.32,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.32
384,Côte d’Ivoire,2010,Population mid-year estimates for males (millions),10.72,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.72
191,Croatia,2010,Population mid-year estimates for males (millions),2.10,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.1
192,Cuba,2010,Population mid-year estimates for males (millions),5.64,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.64
531,Curaçao,2010,Population mid-year estimates for males (millions),0.07,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.07
196,Cyprus,2010,Population mid-year estimates for males (millions),0.57,Refers to the whole country.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.57
203,Czechia,2010,Population mid-year estimates for males (millions),5.13,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.13
408,Dem. People's Rep. Korea,2010,Population mid-year estimates for males (millions),12.07,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.07
180,Dem. Rep. of the Congo,2010,Population mid-year estimates for males (millions),32.89,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",32.89
208,Denmark,2010,Population mid-year estimates for males (millions),2.75,"For statistical purposes, the data for Denmark do not include Faroe Islands, and Greenland.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.75
262,Djibouti,2010,Population mid-year estimates for males (millions),0.46,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.46
212,Dominica,2010,Population mid-year estimates for males (millions),0.03,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
214,Dominican Republic,2010,Population mid-year estimates for males (millions),4.94,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.94
218,Ecuador,2010,Population mid-year estimates for males (millions),7.50,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.5
818,Egypt,2010,Population mid-year estimates for males (millions),44.18,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",44.18
222,El Salvador,2010,Population mid-year estimates for males (millions),2.92,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.92
226,Equatorial Guinea,2010,Population mid-year estimates for males (millions),0.57,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.57
232,Eritrea,2010,Population mid-year estimates for males (millions),1.55,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.55
233,Estonia,2010,Population mid-year estimates for males (millions),0.62,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.62
748,Eswatini,2010,Population mid-year estimates for males (millions),0.53,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.53
231,Ethiopia,2010,Population mid-year estimates for males (millions),44.92,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",44.92
238,Falkland Islands (Malvinas),2010,Population mid-year estimates for males (millions),0.00,"A dispute exists between the Governments of Argentina and the United Kingdom of Great Britain and Northern Ireland concerning sovereignty over the Falkland Islands (Malvinas). For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
234,Faroe Islands,2010,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
242,Fiji,2010,Population mid-year estimates for males (millions),0.46,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.46
246,Finland,2010,Population mid-year estimates for males (millions),2.63,Including Åland Islands.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.63
250,France,2010,Population mid-year estimates for males (millions),30.23,"For statistical purposes, the data for France do not include French Guiana, French Polynesia, Guadeloupe, Martinique, Mayotte, New Caledonia, Réunion, Saint Pierre and Miquelon, Saint Barthélemy, Saint Martin (French part), Wallis and Futuna Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",30.23
254,French Guiana,2010,Population mid-year estimates for males (millions),0.11,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.11
258,French Polynesia,2010,Population mid-year estimates for males (millions),0.15,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.15
266,Gabon,2010,Population mid-year estimates for males (millions),0.87,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.87
270,Gambia,2010,Population mid-year estimates for males (millions),0.96,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.96
268,Georgia,2010,Population mid-year estimates for males (millions),1.80,Including Abkhazia and South Ossetia.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.8
276,Germany,2010,Population mid-year estimates for males (millions),39.82,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",39.82
288,Ghana,2010,Population mid-year estimates for males (millions),12.74,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.74
292,Gibraltar,2010,Population mid-year estimates for males (millions),0.02,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
300,Greece,2010,Population mid-year estimates for males (millions),5.45,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.45
304,Greenland,2010,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
308,Grenada,2010,Population mid-year estimates for males (millions),0.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
312,Guadeloupe,2010,Population mid-year estimates for males (millions),0.19,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.19
316,Guam,2010,Population mid-year estimates for males (millions),0.08,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.08
320,Guatemala,2010,Population mid-year estimates for males (millions),7.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.21
324,Guinea,2010,Population mid-year estimates for males (millions),5.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.04
624,Guinea-Bissau,2010,Population mid-year estimates for males (millions),0.77,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.77
328,Guyana,2010,Population mid-year estimates for males (millions),0.37,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.37
332,Haiti,2010,Population mid-year estimates for males (millions),4.89,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.89
340,Honduras,2010,Population mid-year estimates for males (millions),4.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.27
348,Hungary,2010,Population mid-year estimates for males (millions),4.74,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.74
352,Iceland,2010,Population mid-year estimates for males (millions),0.16,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.16
356,India,2010,Population mid-year estimates for males (millions),641.57,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",641.57
360,Indonesia,2010,Population mid-year estimates for males (millions),122.88,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",122.88
364,Iran (Islamic Republic of),2010,Population mid-year estimates for males (millions),38.30,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",38.3
368,Iraq,2010,Population mid-year estimates for males (millions),15.56,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",15.56
372,Ireland,2010,Population mid-year estimates for males (millions),2.25,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.25
833,Isle of Man,2010,Population mid-year estimates for males (millions),0.04,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
376,Israel,2010,Population mid-year estimates for males (millions),3.63,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.63
380,Italy,2010,Population mid-year estimates for males (millions),28.96,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",28.96
388,Jamaica,2010,Population mid-year estimates for males (millions),1.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.36
392,Japan,2010,Population mid-year estimates for males (millions),62.42,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",62.42
400,Jordan,2010,Population mid-year estimates for males (millions),3.56,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.56
398,Kazakhstan,2010,Population mid-year estimates for males (millions),7.92,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.92
404,Kenya,2010,Population mid-year estimates for males (millions),20.64,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",20.64
296,Kiribati,2010,Population mid-year estimates for males (millions),0.05,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
414,Kuwait,2010,Population mid-year estimates for males (millions),1.68,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.68
417,Kyrgyzstan,2010,Population mid-year estimates for males (millions),2.68,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.68
418,Lao People's Dem. Rep.,2010,Population mid-year estimates for males (millions),3.18,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.18
428,Latvia,2010,Population mid-year estimates for males (millions),0.96,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.96
422,Lebanon,2010,Population mid-year estimates for males (millions),2.48,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.48
426,Lesotho,2010,Population mid-year estimates for males (millions),0.99,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.99
430,Liberia,2010,Population mid-year estimates for males (millions),1.99,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.99
434,Libya,2010,Population mid-year estimates for males (millions),3.30,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.3
438,Liechtenstein,2010,Population mid-year estimates for males (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
440,Lithuania,2010,Population mid-year estimates for males (millions),1.44,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.44
442,Luxembourg,2010,Population mid-year estimates for males (millions),0.25,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.25
450,Madagascar,2010,Population mid-year estimates for males (millions),10.91,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.91
454,Malawi,2010,Population mid-year estimates for males (millions),7.12,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.12
458,Malaysia,2010,Population mid-year estimates for males (millions),14.79,Including Sabah and Sarawak.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",14.79
462,Maldives,2010,Population mid-year estimates for males (millions),0.20,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.2
466,Mali,2010,Population mid-year estimates for males (millions),7.84,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.84
470,Malta,2010,Population mid-year estimates for males (millions),0.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.21
584,Marshall Islands,2010,Population mid-year estimates for males (millions),0.03,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
474,Martinique,2010,Population mid-year estimates for males (millions),0.18,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.18
478,Mauritania,2010,Population mid-year estimates for males (millions),1.68,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.68
480,Mauritius,2010,Population mid-year estimates for males (millions),0.64,"Including Agalega, Rodrigues and Saint Brandon.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.64
175,Mayotte,2010,Population mid-year estimates for males (millions),0.10,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.1
484,Mexico,2010,Population mid-year estimates for males (millions),55.09,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",55.09
583,Micronesia (Fed. States of),2010,Population mid-year estimates for males (millions),0.05,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
492,Monaco,2010,Population mid-year estimates for males (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
496,Mongolia,2010,Population mid-year estimates for males (millions),1.35,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.35
499,Montenegro,2010,Population mid-year estimates for males (millions),0.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.31
500,Montserrat,2010,Population mid-year estimates for males (millions),0.00,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
