RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
143,Central Asia,2015,Population mid-year estimates for males (millions),34.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",34.04
30,Eastern Asia,2015,Population mid-year estimates for males (millions),830.03,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",830.03
62,South-central Asia,2015,Population mid-year estimates for males (millions),986.76,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",986.76
35,South-eastern Asia,2015,Population mid-year estimates for males (millions),319.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",319.01
34,Southern Asia,2015,Population mid-year estimates for males (millions),952.72,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",952.72
145,Western Asia,2015,Population mid-year estimates for males (millions),138.62,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",138.62
150,Europe,2015,Population mid-year estimates for males (millions),357.60,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",357.6
151,Eastern Europe,2015,Population mid-year estimates for males (millions),138.30,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",138.3
154,Northern Europe,2015,Population mid-year estimates for males (millions),50.71,Projected estimate (medium fertility variant).;Including the Faroe Islands and the Isle of Man.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",50.71
39,Southern Europe,2015,Population mid-year estimates for males (millions),74.65,"Including Andorra, Gibraltar, Holy See, and San Marino.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",74.65
155,Western Europe,2015,Population mid-year estimates for males (millions),93.94,Including Liechtenstein and Monaco.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",93.94
9,Oceania,2015,Population mid-year estimates for males (millions),20.26,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",20.26
53,Australia and New Zealand,2015,Population mid-year estimates for males (millions),14.08,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",14.08
54,Melanesia,2015,Population mid-year estimates for males (millions),5.56,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.56
57,Micronesia,2015,Population mid-year estimates for males (millions),0.26,"Including Marshall Islands, Nauru, Northern Mariana Islands and Palau.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.26
61,Polynesia,2015,Population mid-year estimates for males (millions),0.35,Including Pitcairn.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.35
4,Afghanistan,2015,Population mid-year estimates for males (millions),17.07,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",17.07
8,Albania,2015,Population mid-year estimates for males (millions),1.45,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.45
12,Algeria,2015,Population mid-year estimates for males (millions),20.15,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",20.15
16,American Samoa,2015,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
20,Andorra,2015,Population mid-year estimates for males (millions),0.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
24,Angola,2015,Population mid-year estimates for males (millions),13.88,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.88
660,Anguilla,2015,Population mid-year estimates for males (millions),0.01,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
28,Antigua and Barbuda,2015,Population mid-year estimates for males (millions),0.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
32,Argentina,2015,Population mid-year estimates for males (millions),21.40,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",21.4
51,Armenia,2015,Population mid-year estimates for males (millions),1.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.31
533,Aruba,2015,Population mid-year estimates for males (millions),0.05,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
36,Australia,2015,Population mid-year estimates for males (millions),11.83,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.83
40,Austria,2015,Population mid-year estimates for males (millions),4.24,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.24
31,Azerbaijan,2015,Population mid-year estimates for males (millions),4.86,Including Nagorno-Karabakh.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.86
44,Bahamas,2015,Population mid-year estimates for males (millions),0.19,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.19
48,Bahrain,2015,Population mid-year estimates for males (millions),0.84,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.84
50,Bangladesh,2015,Population mid-year estimates for males (millions),78.54,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",78.54
52,Barbados,2015,Population mid-year estimates for males (millions),0.13,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.13
112,Belarus,2015,Population mid-year estimates for males (millions),4.48,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.48
56,Belgium,2015,Population mid-year estimates for males (millions),5.53,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.53
84,Belize,2015,Population mid-year estimates for males (millions),0.18,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.18
204,Benin,2015,Population mid-year estimates for males (millions),5.46,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.46
60,Bermuda,2015,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
64,Bhutan,2015,Population mid-year estimates for males (millions),0.40,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.4
68,Bolivia (Plurin. State of),2015,Population mid-year estimates for males (millions),5.58,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.58
535,"Bonaire, St. Eustatius & Saba",2015,Population mid-year estimates for males (millions),0.01,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
70,Bosnia and Herzegovina,2015,Population mid-year estimates for males (millions),1.72,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.72
72,Botswana,2015,Population mid-year estimates for males (millions),1.13,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.13
76,Brazil,2015,Population mid-year estimates for males (millions),101.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",101.01
92,British Virgin Islands,2015,Population mid-year estimates for males (millions),0.01,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
96,Brunei Darussalam,2015,Population mid-year estimates for males (millions),0.22,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.22
100,Bulgaria,2015,Population mid-year estimates for males (millions),3.54,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.54
854,Burkina Faso,2015,Population mid-year estimates for males (millions),9.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.31
108,Burundi,2015,Population mid-year estimates for males (millions),5.32,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.32
132,Cabo Verde,2015,Population mid-year estimates for males (millions),0.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.27
116,Cambodia,2015,Population mid-year estimates for males (millions),7.63,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.63
120,Cameroon,2015,Population mid-year estimates for males (millions),11.46,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.46
124,Canada,2015,Population mid-year estimates for males (millions),17.73,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",17.73
136,Cayman Islands,2015,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
140,Central African Republic,2015,Population mid-year estimates for males (millions),2.41,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.41
148,Chad,2015,Population mid-year estimates for males (millions),7.09,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.09
152,Chile,2015,Population mid-year estimates for males (millions),8.87,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.87
156,China,2015,Population mid-year estimates for males (millions),713.26,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",713.26
344,"China, Hong Kong SAR",2015,Population mid-year estimates for males (millions),3.43,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.43
446,"China, Macao SAR",2015,Population mid-year estimates for males (millions),0.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.29
170,Colombia,2015,Population mid-year estimates for males (millions),23.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",23.27
174,Comoros,2015,Population mid-year estimates for males (millions),0.37,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.37
178,Congo,2015,Population mid-year estimates for males (millions),2.53,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.53
184,Cook Islands,2015,Population mid-year estimates for males (millions),0.01,"For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
188,Costa Rica,2015,Population mid-year estimates for males (millions),2.46,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.46
384,Côte d’Ivoire,2015,Population mid-year estimates for males (millions),11.95,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.95
191,Croatia,2015,Population mid-year estimates for males (millions),2.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.06
192,Cuba,2015,Population mid-year estimates for males (millions),5.65,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.65
531,Curaçao,2015,Population mid-year estimates for males (millions),0.08,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.08
196,Cyprus,2015,Population mid-year estimates for males (millions),0.59,Refers to the whole country.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.59
203,Czechia,2015,Population mid-year estimates for males (millions),5.17,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.17
408,Dem. People's Rep. Korea,2015,Population mid-year estimates for males (millions),12.40,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.4
180,Dem. Rep. of the Congo,2015,Population mid-year estimates for males (millions),39.00,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",39.0
208,Denmark,2015,Population mid-year estimates for males (millions),2.82,"For statistical purposes, the data for Denmark do not include Faroe Islands, and Greenland.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.82
262,Djibouti,2015,Population mid-year estimates for males (millions),0.50,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.5
212,Dominica,2015,Population mid-year estimates for males (millions),0.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
214,Dominican Republic,2015,Population mid-year estimates for males (millions),5.24,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.24
218,Ecuador,2015,Population mid-year estimates for males (millions),8.10,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.1
818,Egypt,2015,Population mid-year estimates for males (millions),49.47,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",49.47
222,El Salvador,2015,Population mid-year estimates for males (millions),2.98,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.98
226,Equatorial Guinea,2015,Population mid-year estimates for males (millions),0.71,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.71
232,Eritrea,2015,Population mid-year estimates for males (millions),1.64,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.64
233,Estonia,2015,Population mid-year estimates for males (millions),0.62,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.62
748,Eswatini,2015,Population mid-year estimates for males (millions),0.56,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.56
231,Ethiopia,2015,Population mid-year estimates for males (millions),51.56,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",51.56
238,Falkland Islands (Malvinas),2015,Population mid-year estimates for males (millions),0.00,"A dispute exists between the Governments of Argentina and the United Kingdom of Great Britain and Northern Ireland concerning sovereignty over the Falkland Islands (Malvinas). For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
234,Faroe Islands,2015,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
242,Fiji,2015,Population mid-year estimates for males (millions),0.46,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.46
246,Finland,2015,Population mid-year estimates for males (millions),2.70,Including Åland Islands.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.7
250,France,2015,Population mid-year estimates for males (millions),30.86,"For statistical purposes, the data for France do not include French Guiana, French Polynesia, Guadeloupe, Martinique, Mayotte, New Caledonia, Réunion, Saint Pierre and Miquelon, Saint Barthélemy, Saint Martin (French part), Wallis and Futuna Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",30.86
254,French Guiana,2015,Population mid-year estimates for males (millions),0.13,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.13
258,French Polynesia,2015,Population mid-year estimates for males (millions),0.15,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.15
266,Gabon,2015,Population mid-year estimates for males (millions),1.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.04
270,Gambia,2015,Population mid-year estimates for males (millions),1.12,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.12
268,Georgia,2015,Population mid-year estimates for males (millions),1.78,Including Abkhazia and South Ossetia.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.78
276,Germany,2015,Population mid-year estimates for males (millions),40.44,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",40.44
288,Ghana,2015,Population mid-year estimates for males (millions),14.40,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",14.4
292,Gibraltar,2015,Population mid-year estimates for males (millions),0.02,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
300,Greece,2015,Population mid-year estimates for males (millions),5.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.31
304,Greenland,2015,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for Denmark do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
308,Grenada,2015,Population mid-year estimates for males (millions),0.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
312,Guadeloupe,2015,Population mid-year estimates for males (millions),0.18,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.18
316,Guam,2015,Population mid-year estimates for males (millions),0.09,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.09
320,Guatemala,2015,Population mid-year estimates for males (millions),7.93,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.93
324,Guinea,2015,Population mid-year estimates for males (millions),5.71,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.71
624,Guinea-Bissau,2015,Population mid-year estimates for males (millions),0.88,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.88
328,Guyana,2015,Population mid-year estimates for males (millions),0.37,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.37
332,Haiti,2015,Population mid-year estimates for males (millions),5.25,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.25
340,Honduras,2015,Population mid-year estimates for males (millions),4.70,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.7
348,Hungary,2015,Population mid-year estimates for males (millions),4.69,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.69
352,Iceland,2015,Population mid-year estimates for males (millions),0.17,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.17
356,India,2015,Population mid-year estimates for males (millions),683.54,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",683.54
360,Indonesia,2015,Population mid-year estimates for males (millions),130.52,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",130.52
364,Iran (Islamic Republic of),2015,Population mid-year estimates for males (millions),41.45,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",41.45
368,Iraq,2015,Population mid-year estimates for males (millions),18.85,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",18.85
372,Ireland,2015,Population mid-year estimates for males (millions),2.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.31
833,Isle of Man,2015,Population mid-year estimates for males (millions),0.04,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
376,Israel,2015,Population mid-year estimates for males (millions),3.98,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.98
380,Italy,2015,Population mid-year estimates for males (millions),29.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",29.21
388,Jamaica,2015,Population mid-year estimates for males (millions),1.39,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.39
392,Japan,2015,Population mid-year estimates for males (millions),61.93,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",61.93
400,Jordan,2015,Population mid-year estimates for males (millions),4.94,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.94
398,Kazakhstan,2015,Population mid-year estimates for males (millions),8.53,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.53
404,Kenya,2015,Population mid-year estimates for males (millions),23.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",23.27
296,Kiribati,2015,Population mid-year estimates for males (millions),0.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
414,Kuwait,2015,Population mid-year estimates for males (millions),2.34,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.34
417,Kyrgyzstan,2015,Population mid-year estimates for males (millions),2.90,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.9
418,Lao People's Dem. Rep.,2015,Population mid-year estimates for males (millions),3.42,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.42
428,Latvia,2015,Population mid-year estimates for males (millions),0.91,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.91
422,Lebanon,2015,Population mid-year estimates for males (millions),3.17,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.17
426,Lesotho,2015,Population mid-year estimates for males (millions),1.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.04
430,Liberia,2015,Population mid-year estimates for males (millions),2.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.29
434,Libya,2015,Population mid-year estimates for males (millions),3.15,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.15
438,Liechtenstein,2015,Population mid-year estimates for males (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
440,Lithuania,2015,Population mid-year estimates for males (millions),1.37,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.37
442,Luxembourg,2015,Population mid-year estimates for males (millions),0.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.29
450,Madagascar,2015,Population mid-year estimates for males (millions),12.47,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.47
454,Malawi,2015,Population mid-year estimates for males (millions),8.22,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.22
458,Malaysia,2015,Population mid-year estimates for males (millions),15.95,Including Sabah and Sarawak.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",15.95
462,Maldives,2015,Population mid-year estimates for males (millions),0.25,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.25
466,Mali,2015,Population mid-year estimates for males (millions),9.15,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.15
470,Malta,2015,Population mid-year estimates for males (millions),0.23,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.23
584,Marshall Islands,2015,Population mid-year estimates for males (millions),0.03,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
474,Martinique,2015,Population mid-year estimates for males (millions),0.18,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.18
478,Mauritania,2015,Population mid-year estimates for males (millions),1.93,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.93
480,Mauritius,2015,Population mid-year estimates for males (millions),0.64,"Including Agalega, Rodrigues and Saint Brandon.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.64
175,Mayotte,2015,Population mid-year estimates for males (millions),0.12,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.12
484,Mexico,2015,Population mid-year estimates for males (millions),58.82,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",58.82
583,Micronesia (Fed. States of),2015,Population mid-year estimates for males (millions),0.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
492,Monaco,2015,Population mid-year estimates for males (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
496,Mongolia,2015,Population mid-year estimates for males (millions),1.47,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.47
499,Montenegro,2015,Population mid-year estimates for males (millions),0.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.31
500,Montserrat,2015,Population mid-year estimates for males (millions),0.00,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
