RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
316,Guam,2020,Population mid-year estimates for males (millions),0.09,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.09
320,Guatemala,2020,Population mid-year estimates for males (millions),8.60,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.6
324,Guinea,2020,Population mid-year estimates for males (millions),6.52,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.52
624,Guinea-Bissau,2020,Population mid-year estimates for males (millions),0.99,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.99
328,Guyana,2020,Population mid-year estimates for males (millions),0.39,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.39
332,Haiti,2020,Population mid-year estimates for males (millions),5.61,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.61
340,Honduras,2020,Population mid-year estimates for males (millions),5.11,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.11
348,Hungary,2020,Population mid-year estimates for males (millions),4.67,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.67
352,Iceland,2020,Population mid-year estimates for males (millions),0.19,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.19
356,India,2020,Population mid-year estimates for males (millions),721.00,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",721.0
360,Indonesia,2020,Population mid-year estimates for males (millions),136.93,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",136.93
364,Iran (Islamic Republic of),2020,Population mid-year estimates for males (millions),44.13,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",44.13
368,Iraq,2020,Population mid-year estimates for males (millions),21.30,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",21.3
372,Ireland,2020,Population mid-year estimates for males (millions),2.45,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.45
833,Isle of Man,2020,Population mid-year estimates for males (millions),0.04,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
376,Israel,2020,Population mid-year estimates for males (millions),4.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.36
380,Italy,2020,Population mid-year estimates for males (millions),28.99,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",28.99
388,Jamaica,2020,Population mid-year estimates for males (millions),1.40,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.4
